celex,articolo_id,lamf_L1,lamf_L2,lamf_L3,lamf_L4,n_tokens_labeled,n_fragments,entropy,dominant_lamf
32014L0023,1,100.0,0.0,0.0,0.0,54,1,0.0,L1
32014L0023,10,92.36842105263158,7.631578947368421,0.0,0.0,1520,1,0.1945313511627784,L1
32014L0023,11,100.0,0.0,0.0,0.0,84,1,0.0,L1
32014L0023,12,100.0,0.0,0.0,0.0,125,1,0.0,L1
32014L0023,13,48.17708333333333,51.822916666666664,0.0,0.0,384,1,0.4995204811005603,L2
32014L0023,14,100.0,0.0,0.0,0.0,118,1,0.0,L1
32014L0023,15,0.0,100.0,0.0,0.0,88,1,0.0,L2
32014L0023,16,100.0,0.0,0.0,0.0,54,1,0.0,L1
32014L0023,17,83.76344086021506,16.236559139784944,0.0,0.0,930,1,0.31996944069041733,L1
32014L0023,18,12.0,88.0,0.0,0.0,100,1,0.26468043120098717,L2
32014L0023,19,100.0,0.0,0.0,0.0,46,1,0.0,L1
32014L0023,2,100.0,0.0,0.0,0.0,35,1,0.0,L1
32014L0023,20,56.20437956204379,43.79562043795621,0.0,0.0,411,1,0.4944321007309314,L1
32014L0023,21,12.813370473537605,87.1866295264624,0.0,0.0,359,1,0.27614877721182207,L2
32014L0023,22,5.847953216374268,94.15204678362574,0.0,0.0,342,1,0.16068971118935638,L2
32014L0023,23,0.0,100.0,0.0,0.0,296,1,0.0,L2
32014L0023,24,77.55102040816327,22.448979591836736,0.0,0.0,98,1,0.38414070310606707,L1
32014L0023,25,47.22222222222222,52.77777777777778,0.0,0.0,72,1,0.498886234602296,L2
32014L0023,26,30.90277777777778,69.09722222222221,0.0,0.0,288,1,0.44602400128506614,L2
32014L0023,27,100.0,0.0,0.0,0.0,84,1,0.0,L1
32014L0023,28,78.72340425531915,21.27659574468085,0.0,0.0,141,1,0.3733683022988389,L1
32014L0023,29,0.0,100.0,0.0,0.0,255,1,0.0,L2
32014L0023,3,37.86407766990291,62.13592233009708,0.0,0.0,103,1,0.47853819158761474,L2
32014L0023,30,34.97536945812808,65.02463054187191,0.0,0.0,203,1,0.46692394424312395,L2
32014L0023,31,0.0,100.0,0.0,0.0,422,1,0.0,L2
32014L0023,32,0.0,100.0,0.0,0.0,123,1,0.0,L2
32014L0023,33,0.0,100.0,0.0,0.0,348,1,0.0,L2
32014L0023,34,0.0,100.0,0.0,0.0,228,1,0.0,L2
32014L0023,35,55.497382198952884,0.0,0.0,44.50261780104712,191,1,0.49563117237778725,L1
32014L0023,36,0.0,100.0,0.0,0.0,283,1,0.0,L2
32014L0023,37,0.0,100.0,0.0,0.0,330,1,0.0,L2
32014L0023,38,0.0,100.0,0.0,0.0,1826,1,0.0,L2
32014L0023,39,0.0,100.0,0.0,0.0,237,1,0.0,L2
32014L0023,4,100.0,0.0,0.0,0.0,99,1,0.0,L1
32014L0023,40,0.0,100.0,0.0,0.0,180,1,0.0,L2
32014L0023,41,17.88321167883212,82.11678832116789,0.0,0.0,274,1,0.3387577364144323,L2
32014L0023,42,12.972972972972974,48.82882882882883,0.0,38.1981981981982,555,1,0.7087880805464539,L2
32014L0023,43,0.0,90.17543859649123,0.0,9.824561403508772,855,1,0.23170476017030506,L2
32014L0023,44,12.121212121212121,87.87878787878788,0.0,0.0,165,1,0.2664175300744167,L2
32014L0023,45,0.0,0.0,18.51851851851852,81.48148148148148,243,1,0.34564493326019946,L4
32014L0023,46,27.42248062015504,64.43798449612403,0.0,8.13953488372093,1032,1,0.6074847743154015,L2
32014L0023,47,29.766536964980546,63.91050583657587,0.0,6.3229571984435795,1028,1,0.5925155560697781,L2
32014L0023,48,56.97674418604651,43.02325581395349,0.0,0.0,258,1,0.49295471957163106,L1
32014L0023,49,0.0,0.0,0.0,100.0,99,1,0.0,L4
32014L0023,5,100.0,0.0,0.0,0.0,757,1,0.0,L1
32014L0023,50,48.333333333333336,51.66666666666667,0.0,0.0,60,1,0.4995991756891248,L2
32014L0023,51,0.0,100.0,0.0,0.0,91,1,0.0,L2
32014L0023,52,100.0,0.0,0.0,0.0,35,1,0.0,L1
32014L0023,53,0.0,0.0,0.0,100.0,225,1,0.0,L4
32014L0023,54,53.06122448979592,46.93877551020408,0.0,0.0,49,1,0.4986471893804224,L1
32014L0023,55,100.0,0.0,0.0,0.0,11,1,0.0,L1
32014L0023,6,100.0,0.0,0.0,0.0,256,1,0.0,L1
32014L0023,7,71.08753315649867,28.912466843501328,0.0,0.0,377,1,0.4337939169378334,L1
32014L0023,8,6.708595387840671,93.29140461215934,0.0,0.0,477,1,0.17747683661779323,L2
32014L0023,9,16.630196936542667,64.55142231947484,0.0,18.818380743982495,457,1,0.6457606814048085,L2
32014L0024,1,100.0,0.0,0.0,0.0,278,1,0.0,L1
32014L0024,10,100.0,0.0,0.0,0.0,594,1,0.0,L1
32014L0024,11,100.0,0.0,0.0,0.0,65,1,0.0,L1
32014L0024,12,82.97055057618438,17.02944942381562,0.0,0.0,781,1,0.32918900540621077,L1
32014L0024,13,23.118279569892472,76.88172043010752,0.0,0.0,186,1,0.3900337438653532,L2
32014L0024,14,51.515151515151516,48.484848484848484,0.0,0.0,66,1,0.49966875064174726,L1
32014L0024,15,100.0,0.0,0.0,0.0,273,1,0.0,L1
32014L0024,16,13.468013468013467,86.53198653198653,0.0,0.0,297,1,0.28506758431404955,L2
32014L0024,17,87.91208791208791,12.087912087912088,0.0,0.0,273,1,0.2659412999973165,L1
32014L0024,18,100.0,0.0,0.0,0.0,137,1,0.0,L1
32014L0024,19,55.92105263157895,44.07894736842105,0.0,0.0,304,1,0.4949301851068102,L1
32014L0024,2,100.0,0.0,0.0,0.0,1089,1,0.0,L1
32014L0024,20,87.20930232558139,12.790697674418606,0.0,0.0,86,1,0.2758349945583462,L1
32014L0024,21,0.0,25.64102564102564,0.0,74.35897435897436,117,1,0.41064046942979815,L4
32014L0024,22,13.274336283185843,84.38685208596713,0.0,2.338811630847029,1582,1,0.36005505362618706,L2
32014L0024,23,100.0,0.0,0.0,0.0,73,1,0.0,L1
32014L0024,24,57.25190839694656,0.0,0.0,42.74809160305343,131,1,0.49238601298092743,L1
32014L0024,25,100.0,0.0,0.0,0.0,79,1,0.0,L1
32014L0024,26,16.636528028933093,83.3634719710669,0.0,0.0,553,1,0.3246610746374343,L2
32014L0024,27,0.0,100.0,0.0,0.0,271,1,0.0,L2
32014L0024,28,0.0,100.0,0.0,0.0,459,1,0.0,L2
32014L0024,29,0.0,100.0,0.0,0.0,603,1,0.0,L2
32014L0024,3,100.0,0.0,0.0,0.0,460,1,0.0,L1
32014L0024,30,0.0,100.0,0.0,0.0,618,1,0.0,L2
32014L0024,31,0.0,100.0,0.0,0.0,510,1,0.0,L2
32014L0024,32,1.3440860215053763,98.65591397849462,0.0,0.0,744,1,0.051412542192105774,L2
32014L0024,33,13.36206896551724,86.63793103448276,0.0,0.0,696,1,0.2836424884724751,L2
32014L0024,34,12.750263435194942,87.24973656480506,0.0,0.0,949,1,0.2752745751502268,L2
32014L0024,35,0.0,100.0,0.0,0.0,904,1,0.0,L2
32014L0024,36,0.0,100.0,0.0,0.0,530,1,0.0,L2
32014L0024,37,50.2092050209205,49.7907949790795,0.0,0.0,478,1,0.4999936843328937,L1
32014L0024,38,13.571428571428571,0.0,0.0,86.42857142857143,140,1,0.28645195536673795,L4
32014L0024,39,73.05194805194806,26.948051948051948,0.0,0.0,616,1,0.4203591117202944,L1
32014L0024,4,16.470588235294116,83.52941176470588,0.0,0.0,170,1,0.3227247937223977,L2
32014L0024,40,0.0,100.0,0.0,0.0,106,1,0.0,L2
32014L0024,41,0.0,93.78238341968913,0.0,6.217616580310881,193,1,0.16801179291488388,L2
32014L0024,42,0.0,100.0,0.0,0.0,771,1,0.0,L2
32014L0024,43,0.0,100.0,0.0,0.0,380,1,0.0,L2
32014L0024,44,0.0,82.33333333333334,0.0,17.666666666666668,300,1,0.3363651933164706,L2
32014L0024,45,0.0,100.0,0.0,0.0,220,1,0.0,L2
32014L0024,46,26.060606060606062,73.93939393939394,0.0,0.0,330,1,0.41382977345335736,L2
32014L0024,47,0.0,100.0,0.0,0.0,264,1,0.0,L2
32014L0024,48,0.0,100.0,0.0,0.0,331,1,0.0,L2
32014L0024,49,41.30434782608695,58.69565217391305,0.0,0.0,46,1,0.48903548404405295,L2
32014L0024,5,0.0,100.0,0.0,0.0,945,1,0.0,L2
32014L0024,50,0.0,100.0,0.0,0.0,288,1,0.0,L2
32014L0024,51,0.0,100.0,0.0,0.0,464,1,0.0,L2
32014L0024,52,0.0,100.0,0.0,0.0,162,1,0.0,L2
32014L0024,53,0.0,100.0,0.0,0.0,339,1,0.0,L2
32014L0024,54,0.0,100.0,0.0,0.0,176,1,0.0,L2
32014L0024,55,0.0,100.0,0.0,0.0,298,1,0.0,L2
32014L0024,56,17.21698113207547,82.78301886792453,0.0,0.0,424,1,0.33132219856868983,L2
32014L0024,57,72.4841660802252,27.515833919774806,0.0,0.0,1421,1,0.4243847649486202,L1
32014L0024,58,7.032348804500703,92.9676511954993,0.0,0.0,711,1,0.18356484204118953,L2
32014L0024,59,41.19278779472954,32.73231622746186,12.62135922330097,13.453536754507628,721,1,0.9103414551071053,L1
32014L0024,6,27.20125786163522,72.79874213836479,0.0,0.0,636,1,0.4221688780621848,L2
32014L0024,60,0.0,90.28571428571428,0.0,9.714285714285714,525,1,0.2299363358642179,L2
32014L0024,61,0.0,100.0,0.0,0.0,85,1,0.0,L2
32014L0024,62,0.0,89.04899135446685,0.0,10.951008645533141,347,1,0.24921822868893118,L2
32014L0024,63,0.0,76.57894736842105,0.0,23.42105263157895,380,1,0.3926396446407789,L2
32014L0024,64,24.40677966101695,75.59322033898304,0.0,0.0,590,1,0.40086984562076367,L2
32014L0024,65,0.0,100.0,0.0,0.0,239,1,0.0,L2
32014L0024,66,0.0,100.0,0.0,0.0,78,1,0.0,L2
32014L0024,67,28.60125260960334,60.125260960334025,0.0,11.273486430062631,479,1,0.6563952830236661,L2
32014L0024,68,35.49222797927461,64.50777202072538,0.0,0.0,386,1,0.469193703136236,L2
32014L0024,69,0.0,100.0,0.0,0.0,321,1,0.0,L2
32014L0024,7,9.813084112149532,90.18691588785047,0.0,0.0,214,1,0.2315211691618656,L2
32014L0024,70,0.0,100.0,0.0,0.0,55,1,0.0,L2
32014L0024,71,10.157367668097281,53.0758226037196,0.0,36.76680972818312,699,1,0.6754579261359952,L2
32014L0024,72,19.906323185011708,76.5807962529274,0.0,3.51288056206089,854,1,0.46403371494865536,L2
32014L0024,73,31.496062992125985,68.50393700787401,0.0,0.0,127,1,0.4494084524381365,L2
32014L0024,74,82.85714285714286,17.142857142857142,0.0,0.0,35,1,0.3304811661294092,L1
32014L0024,75,13.571428571428571,86.42857142857143,0.0,0.0,280,1,0.28645195536673795,L2
32014L0024,76,0.0,100.0,0.0,0.0,167,1,0.0,L2
32014L0024,77,78.90295358649789,9.282700421940929,0.0,11.814345991561181,237,1,0.4760536952247041,L1
32014L0024,78,31.20567375886525,68.79432624113475,0.0,0.0,141,1,0.44776667861417524,L2
32014L0024,79,0.0,100.0,0.0,0.0,191,1,0.0,L2
32014L0024,8,100.0,0.0,0.0,0.0,90,1,0.0,L1
32014L0024,80,20.0,80.0,0.0,0.0,135,1,0.3609640460009861,L2
32014L0024,81,100.0,0.0,0.0,0.0,51,1,0.0,L1
32014L0024,82,13.47517730496454,86.52482269503547,0.0,0.0,141,1,0.28516369625280014,L2
32014L0024,83,0.0,0.0,12.267657992565056,87.73234200743495,538,1,0.2685029910099228,L4
32014L0024,84,0.0,73.36244541484717,0.0,26.637554585152838,458,1,0.4181077777189477,L2
32014L0024,85,0.0,60.820895522388064,0.0,39.17910447761194,268,1,0.4829728242066977,L2
32014L0024,86,0.0,0.0,0.0,100.0,149,1,0.0,L4
32014L0024,87,100.0,0.0,0.0,0.0,229,1,0.0,L1
32014L0024,88,18.181818181818183,0.0,0.0,81.81818181818183,99,1,0.3420192163768258,L4
32014L0024,89,49.36708860759494,50.63291139240506,0.0,0.0,79,1,0.4999422059931844,L2
32014L0024,9,100.0,0.0,0.0,0.0,280,1,0.0,L1
32014L0024,90,0.0,100.0,0.0,0.0,318,1,0.0,L2
32014L0024,91,100.0,0.0,0.0,0.0,36,1,0.0,L1
32014L0024,92,0.0,52.25225225225225,0.0,47.74774774774775,111,1,0.4992679235825888,L2
32014L0024,93,100.0,0.0,0.0,0.0,23,1,0.0,L1
32014L0024,94,100.0,0.0,0.0,0.0,11,1,0.0,L1
32014L0025,1,100.0,0.0,0.0,0.0,241,1,0.0,L1
32014L0025,10,55.020080321285135,44.97991967871486,0.0,0.0,249,1,0.49635809986033375,L1
32014L0025,100,0.0,88.55218855218855,0.0,11.447811447811448,297,1,0.25663863170787804,L2
32014L0025,101,0.0,45.812807881773395,0.0,54.187192118226605,203,1,0.497467617443589,L4
32014L0025,102,0.0,28.985507246376812,0.0,71.01449275362319,138,1,0.4342669786899224,L4
32014L0025,103,100.0,0.0,0.0,0.0,232,1,0.0,L1
32014L0025,104,0.0,0.0,0.0,100.0,99,1,0.0,L4
32014L0025,105,50.0,50.0,0.0,0.0,78,1,0.499999998557305,L1
32014L0025,106,0.0,100.0,0.0,0.0,248,1,0.0,L2
32014L0025,107,100.0,0.0,0.0,0.0,36,1,0.0,L1
32014L0025,108,0.0,51.37614678899083,0.0,48.62385321100918,109,1,0.49972674935367917,L2
32014L0025,109,100.0,0.0,0.0,0.0,23,1,0.0,L1
32014L0025,11,100.0,0.0,0.0,0.0,86,1,0.0,L1
32014L0025,110,100.0,0.0,0.0,0.0,11,1,0.0,L1
32014L0025,12,100.0,0.0,0.0,0.0,41,1,0.0,L1
32014L0025,13,100.0,0.0,0.0,0.0,154,1,0.0,L1
32014L0025,14,100.0,0.0,0.0,0.0,52,1,0.0,L1
32014L0025,15,53.333333333333336,46.666666666666664,0.0,0.0,105,1,0.4983958145481233,L1
32014L0025,16,0.0,100.0,0.0,0.0,947,1,0.0,L2
32014L0025,17,21.691176470588236,63.23529411764706,0.0,15.073529411764705,272,1,0.6539279075963277,L2
32014L0025,18,49.28571428571429,50.71428571428571,0.0,0.0,140,1,0.4999263891636236,L2
32014L0025,19,59.87261146496815,40.12738853503185,0.0,0.0,157,1,0.4858454454929507,L1
32014L0025,2,100.0,0.0,0.0,0.0,929,1,0.0,L1
32014L0025,20,88.04347826086956,0.0,0.0,11.956521739130435,276,1,0.2640549002887197,L1
32014L0025,21,100.0,0.0,0.0,0.0,523,1,0.0,L1
32014L0025,22,100.0,0.0,0.0,0.0,63,1,0.0,L1
32014L0025,23,100.0,0.0,0.0,0.0,35,1,0.0,L1
32014L0025,24,100.0,0.0,0.0,0.0,268,1,0.0,L1
32014L0025,25,17.15210355987055,82.84789644012946,0.0,0.0,309,1,0.33058623080747035,L2
32014L0025,26,0.0,100.0,0.0,0.0,284,1,0.0,L2
32014L0025,27,87.73234200743495,12.267657992565056,0.0,0.0,269,1,0.2685029910099228,L1
32014L0025,28,83.35500650195058,16.644993498049416,0.0,0.0,769,1,0.3247594696626572,L1
32014L0025,29,43.86792452830189,56.132075471698116,0.0,0.0,424,1,0.4945614445495361,L2
32014L0025,3,100.0,0.0,0.0,0.0,225,1,0.0,L1
32014L0025,30,100.0,0.0,0.0,0.0,113,1,0.0,L1
32014L0025,31,33.75,66.25,0.0,0.0,80,1,0.46120312943684105,L2
32014L0025,32,51.515151515151516,48.484848484848484,0.0,0.0,66,1,0.49966875064174726,L1
32014L0025,33,10.256410256410255,89.74358974358975,0.0,0.0,195,1,0.2385356516669698,L2
32014L0025,34,15.898617511520738,84.10138248847926,0.0,0.0,434,1,0.31593931738002023,L2
32014L0025,35,36.874051593323216,63.12594840667678,0.0,0.0,659,1,0.474850056620588,L2
32014L0025,36,23.357664233576642,76.64233576642336,0.0,0.0,137,1,0.39209713728230244,L2
32014L0025,37,39.603960396039604,60.396039603960396,0.0,0.0,303,1,0.4842933568300808,L2
32014L0025,38,0.0,100.0,0.0,0.0,85,1,0.0,L2
32014L0025,39,56.493506493506494,43.506493506493506,0.0,0.0,154,1,0.49389956793232015,L1
32014L0025,4,100.0,0.0,0.0,0.0,388,1,0.0,L1
32014L0025,40,16.129032258064516,83.87096774193549,0.0,0.0,1581,1,0.3186937481684005,L2
32014L0025,41,100.0,0.0,0.0,0.0,73,1,0.0,L1
32014L0025,42,56.92307692307692,0.0,0.0,43.07692307692308,130,1,0.49306304087242414,L1
32014L0025,43,100.0,0.0,0.0,0.0,87,1,0.0,L1
32014L0025,44,20.074349442379184,79.92565055762083,0.0,0.0,269,1,0.3617062954888489,L2
32014L0025,45,0.0,100.0,0.0,0.0,269,1,0.0,L2
32014L0025,46,0.0,100.0,0.0,0.0,190,1,0.0,L2
32014L0025,47,0.0,100.0,0.0,0.0,100,1,0.0,L2
32014L0025,48,1.7964071856287425,98.20359281437125,0.0,0.0,668,1,0.06492574880771679,L2
32014L0025,49,16.213151927437643,83.78684807256236,0.0,0.0,882,1,0.3196922622242086,L2
32014L0025,5,100.0,0.0,0.0,0.0,419,1,0.0,L1
32014L0025,50,1.6272189349112427,98.37278106508876,0.0,0.0,676,1,0.05998206099322165,L2
32014L0025,51,10.0,90.0,0.0,0.0,230,1,0.2344977953519456,L2
32014L0025,52,7.07070707070707,92.92929292929293,0.0,0.0,990,1,0.1842783873261582,L2
32014L0025,53,3.147953830010493,96.8520461699895,0.0,0.0,953,1,0.10087912337937713,L2
32014L0025,54,0.0,100.0,0.0,0.0,540,1,0.0,L2
32014L0025,55,92.82296650717703,7.177033492822966,0.0,0.0,418,1,0.1862478652713575,L1
32014L0025,56,13.380281690140844,86.61971830985915,0.0,0.0,142,1,0.28388797059079174,L2
32014L0025,57,50.3448275862069,49.6551724137931,0.0,0.0,580,1,0.49998284390240066,L1
32014L0025,58,0.0,100.0,0.0,0.0,100,1,0.0,L2
32014L0025,59,0.0,94.73684210526315,0.0,5.263157894736842,190,1,0.1487361230169498,L2
32014L0025,6,20.677966101694913,79.3220338983051,0.0,0.0,295,1,0.36764095716690215,L2
32014L0025,60,0.0,100.0,0.0,0.0,760,1,0.0,L2
32014L0025,61,0.0,100.0,0.0,0.0,380,1,0.0,L2
32014L0025,62,0.0,81.04575163398692,0.0,18.954248366013072,306,1,0.35025669328051934,L2
32014L0025,63,0.0,100.0,0.0,0.0,172,1,0.0,L2
32014L0025,64,0.0,100.0,0.0,0.0,172,1,0.0,L2
32014L0025,65,43.278688524590166,56.72131147540984,0.0,0.0,305,1,0.49346270308329937,L2
32014L0025,66,0.0,100.0,0.0,0.0,260,1,0.0,L2
32014L0025,67,0.0,100.0,0.0,0.0,313,1,0.0,L2
32014L0025,68,0.0,100.0,0.0,0.0,132,1,0.0,L2
32014L0025,69,0.0,100.0,0.0,0.0,35,1,0.0,L2
32014L0025,7,100.0,0.0,0.0,0.0,35,1,0.0,L1
32014L0025,70,0.0,100.0,0.0,0.0,394,1,0.0,L2
32014L0025,71,0.0,100.0,0.0,0.0,516,1,0.0,L2
32014L0025,72,0.0,100.0,0.0,0.0,170,1,0.0,L2
32014L0025,73,0.0,100.0,0.0,0.0,417,1,0.0,L2
32014L0025,74,0.0,100.0,0.0,0.0,179,1,0.0,L2
32014L0025,75,0.0,100.0,0.0,0.0,495,1,0.0,L2
32014L0025,76,21.192052980132452,78.80794701986756,0.0,0.0,604,1,0.37256887870446276,L2
32014L0025,77,7.395498392282958,92.60450160771704,0.0,0.0,311,1,0.19025624310058495,L2
32014L0025,78,0.0,100.0,0.0,0.0,118,1,0.0,L2
32014L0025,79,0.0,100.0,0.0,0.0,800,1,0.0,L2
32014L0025,8,37.77777777777778,62.22222222222222,0.0,0.0,180,1,0.4782287009569347,L2
32014L0025,80,65.8119658119658,34.18803418803419,0.0,0.0,234,1,0.46330335224216157,L1
32014L0025,81,0.0,90.03021148036254,0.0,9.969788519637463,331,1,0.23401858861264627,L2
32014L0025,82,13.729508196721312,86.27049180327869,0.0,0.0,488,1,0.2885553990276585,L2
32014L0025,83,26.42487046632124,73.57512953367875,0.0,0.0,386,1,0.41654514048095365,L2
32014L0025,84,0.0,100.0,0.0,0.0,327,1,0.0,L2
32014L0025,85,15.142857142857144,68.0,0.0,16.857142857142858,350,1,0.6118593370785665,L2
32014L0025,86,10.975609756097562,0.0,0.0,89.02439024390245,410,1,0.24958991665157812,L4
32014L0025,87,32.72727272727273,67.27272727272727,0.0,0.0,55,1,0.45605781391751865,L2
32014L0025,88,3.6775106082036775,73.55021216407354,0.0,22.772277227722775,707,1,0.4936599238453825,L2
32014L0025,89,0.0,96.09375,0.0,3.90625,768,1,0.11898857421682327,L2
32014L0025,9,31.76470588235294,68.23529411764706,0.0,0.0,170,1,0.45090217088608037,L2
32014L0025,90,30.82191780821918,69.17808219178082,0.0,0.0,146,1,0.4455535482275649,L2
32014L0025,91,45.09803921568628,54.90196078431373,0.0,0.0,51,1,0.4965277400634036,L2
32014L0025,92,0.0,100.0,0.0,0.0,271,1,0.0,L2
32014L0025,93,0.0,100.0,0.0,0.0,167,1,0.0,L2
32014L0025,94,79.33884297520662,9.090909090909092,0.0,11.570247933884298,242,1,0.46970799340280955,L1
32014L0025,95,0.0,100.0,0.0,0.0,127,1,0.0,L2
32014L0025,96,8.333333333333332,91.66666666666666,0.0,0.0,204,1,0.20690842370912177,L2
32014L0025,97,39.77900552486188,60.22099447513812,0.0,0.0,181,1,0.4848215843515832,L2
32014L0025,98,13.47517730496454,86.52482269503547,0.0,0.0,141,1,0.28516369625280014,L2
32014L0025,99,0.0,0.0,19.083969465648856,80.91603053435115,524,1,0.35161236601279644,L4
dl_135_2018,art1,68.85625965996908,31.143740340030913,0.0,0.0,1294,1,0.44741286444041983,L1
dl_135_2018,art10,54.22222222222223,45.77777777777778,0.0,0.0,225,1,0.49742501753794877,L1
dl_135_2018,art11,51.73267326732673,48.26732673267327,0.0,0.0,808,1,0.4995667921781546,L1
dl_135_2018,art12,48.57142857142857,51.42857142857142,0.0,0.0,35,1,0.49970553092668263,L2
dl_135_2018,art2,57.25806451612904,42.74193548387097,0.0,0.0,248,1,0.49237303448992814,L1
dl_135_2018,art3,0.0,100.0,0.0,0.0,852,1,0.0,L2
dl_135_2018,art4,0.0,100.0,0.0,0.0,511,1,0.0,L2
dl_135_2018,art5,0.0,100.0,0.0,0.0,249,1,0.0,L2
dl_135_2018,art6,2.6262626262626263,97.37373737373738,0.0,0.0,495,1,0.08764399604212861,L2
dl_135_2018,art7,61.21495327102804,38.78504672897196,0.0,0.0,428,1,0.48169917866628786,L1
dl_135_2018,art8,34.741442097596504,65.2585579024035,0.0,0.0,1373,1,0.4658688448623767,L2
dl_135_2018,art9,49.152542372881356,50.847457627118644,0.0,0.0,472,1,0.49989638148436844,L2
dl_13_2023,art1,100.0,0.0,0.0,0.0,253,1,0.0,L1
dl_13_2023,art10,25.773195876288657,74.22680412371135,0.0,0.0,485,1,0.4116522709487317,L2
dl_13_2023,art11,27.155172413793103,72.84482758620689,0.0,0.0,464,1,0.4218412290689706,L2
dl_13_2023,art12,0.0,100.0,0.0,0.0,570,1,0.0,L2
dl_13_2023,art13,9.95260663507109,90.04739336492891,0.0,0.0,211,1,0.2337457268890159,L2
dl_13_2023,art14,0.0,100.0,0.0,0.0,2302,1,0.0,L2
dl_13_2023,art15,17.579771222155326,82.42022877784467,0.0,0.0,1661,1,0.3353985850384842,L2
dl_13_2023,art16,21.688741721854303,78.31125827814569,0.0,0.0,604,1,0.37722157534654976,L2
dl_13_2023,art17,0.0,100.0,0.0,0.0,705,1,0.0,L2
dl_13_2023,art18,0.0,100.0,0.0,0.0,2348,1,0.0,L2
dl_13_2023,art19,18.526543878656554,81.47345612134345,0.0,0.0,923,1,0.3457306890448336,L2
dl_13_2023,art2,65.05847953216374,28.50877192982456,0.0,6.432748538011696,1368,1,0.5871398653621385,L1
dl_13_2023,art20,17.1334431630972,68.5337726523888,0.0,14.332784184514002,607,1,0.6056719542815849,L2
dl_13_2023,art21,5.785123966942149,57.30027548209367,0.0,36.91460055096419,363,1,0.6144664773392836,L2
dl_13_2023,art22,45.54896142433235,54.45103857566765,0.0,0.0,674,1,0.497137980897415,L2
dl_13_2023,art23,69.95305164319248,30.046948356807512,0.0,0.0,213,1,0.4409320163020033,L1
dl_13_2023,art24,20.089285714285715,79.91071428571429,0.0,0.0,1120,1,0.3618551081014256,L2
dl_13_2023,art25,100.0,0.0,0.0,0.0,186,1,0.0,L1
dl_13_2023,art26,79.8237885462555,18.06167400881057,2.1145374449339207,0.0,1135,1,0.4115496369877335,L1
dl_13_2023,art27,52.9045643153527,13.070539419087138,0.0,34.024896265560166,482,1,0.6994246552280449,L1
dl_13_2023,art28,20.821114369501466,79.17888563049853,0.0,0.0,341,1,0.3690247303882229,L2
dl_13_2023,art29,0.0,75.36231884057972,0.0,24.637681159420293,552,1,0.4027424179276029,L2
dl_13_2023,art3,11.188811188811188,2.797202797202797,0.0,86.01398601398601,572,1,0.3424206866561784,L4
dl_13_2023,art30,0.0,100.0,0.0,0.0,367,1,0.0,L2
dl_13_2023,art31,1.0163499779054352,98.98365002209457,0.0,0.0,2263,1,0.04093754698968274,L2
dl_13_2023,art32,0.0,100.0,0.0,0.0,175,1,0.0,L2
dl_13_2023,art33,22.72333044232437,56.331309627059845,0.0,20.945359930615783,2306,1,0.7122836184419605,L2
dl_13_2023,art34,42.463235294117645,57.53676470588235,0.0,0.0,544,1,0.49177376508595,L2
dl_13_2023,art35,0.0,100.0,0.0,0.0,390,1,0.0,L2
dl_13_2023,art36,11.57556270096463,88.42443729903538,0.0,0.0,311,1,0.25851810490037264,L2
dl_13_2023,art37,0.0,100.0,0.0,0.0,41,1,0.0,L2
dl_13_2023,art38,0.0,100.0,0.0,0.0,20,1,0.0,L2
dl_13_2023,art39,0.0,100.0,0.0,0.0,93,1,0.0,L2
dl_13_2023,art4,63.711911357340725,36.288088642659275,0.0,0.0,361,1,0.4725242918920092,L1
dl_13_2023,art40,13.356164383561644,86.64383561643835,0.0,0.0,584,1,0.2835628585909983,L2
dl_13_2023,art41,0.0,100.0,0.0,0.0,126,1,0.0,L2
dl_13_2023,art42,100.0,0.0,0.0,0.0,104,1,0.0,L1
dl_13_2023,art43,0.0,100.0,0.0,0.0,137,1,0.0,L2
dl_13_2023,art44,0.0,100.0,0.0,0.0,146,1,0.0,L2
dl_13_2023,art45,7.985480943738657,92.01451905626135,0.0,0.0,1102,1,0.20083369632679055,L2
dl_13_2023,art46,0.0,100.0,0.0,0.0,131,1,0.0,L2
dl_13_2023,art47,0.0,100.0,0.0,0.0,2293,1,0.0,L2
dl_13_2023,art48,6.739526411657559,93.26047358834244,0.0,0.0,549,1,0.1780636138447211,L2
dl_13_2023,art49,10.173697270471465,89.82630272952854,0.0,0.0,403,1,0.2372388027549589,L2
dl_13_2023,art5,0.0,100.0,0.0,0.0,1054,1,0.0,L2
dl_13_2023,art50,37.14664310954063,62.85335689045937,0.0,0.0,2264,1,0.4758957017506841,L2
dl_13_2023,art51,26.284875183553595,73.7151248164464,0.0,0.0,681,1,0.4155074101745083,L2
dl_13_2023,art52,16.62531017369727,83.37468982630273,0.0,0.0,1209,1,0.3245306309176482,L2
dl_13_2023,art53,0.0,100.0,0.0,0.0,254,1,0.0,L2
dl_13_2023,art54,30.51881993896236,53.91658189216684,0.0,15.564598168870802,983,1,0.7103784916015999,L2
dl_13_2023,art55,100.0,0.0,0.0,0.0,679,1,0.0,L1
dl_13_2023,art56,100.0,0.0,0.0,0.0,34,1,0.0,L1
dl_13_2023,art57,100.0,0.0,0.0,0.0,39,1,0.0,L1
dl_13_2023,art58,100.0,0.0,0.0,0.0,36,1,0.0,L1
