Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
11997E086,11997E086,1997,Treaty,1990s,0,1,0,1,84,0,0,0,0
11997E284,11997E284,1997,Treaty,1990s,0,1,0,1,300,0,0,0,0
11997M024,11997M024,1997,Treaty,1990s,0,2,0,2,330,0,0,0,0
12002E300,12002E300,2002,Treaty,Early 2000s,0,5,0,5,333,0,0,0,0
12003TN02/05,12003TN0205,2003,Treaty,Early 2000s,0,1,0,1,266,0,0,0,0
12006M031,12006M031,2006,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
31973L0240,31973L0240,1973,Directive,Pre-Single European Act,0,5,0,5,280,0,0,0,0
31975L0130,31975L0130,1975,Directive,Pre-Single European Act,0,2,0,2,17,0,0,0,0
31980L0777,31980L0777,1980,Directive,Pre-Single European Act,0,3,0,3,333,0,0,0,0
31983Y0804(01),31983Y080401,1983,Legislative_Act,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31984L0005,31984L0005,1984,Directive,Pre-Single European Act,0,2,0,2,280,0,0,0,0
31988R0091,31988R0091,1988,Regulation,Pre-Maastricht,0,1,0,1,37,0,0,0,0
31988R2052,31988R2052,1988,Regulation,Pre-Maastricht,0,1,0,1,17,0,0,0,0
31989L0391,31989L0391,1989,Directive,Pre-Maastricht,0,12,2,14,231,1,1,1,1032.822198
31989L0646,31989L0646,1989,Directive,Pre-Maastricht,0,2,0,2,84,0,0,0,0
31989R4064,31989R4064,1989,Regulation,Pre-Maastricht,0,21,0,21,266,0,0,0,0
31990L0232,31990L0232,1990,Directive,Pre-Maastricht,0,1,0,1,280,0,0,0,0
31990L0425,31990L0425,1990,Directive,Pre-Maastricht,0,4,0,4,333,0,0,0,0
31991L0155,31991L0155,1991,Directive,Pre-Maastricht,0,1,0,1,231,0,0,0,0
31992L0096,31992L0096,1992,Directive,Pre-Maastricht,0,2,0,2,280,0,0,0,0
31993R0792,31993R0792,1993,Regulation,1990s,0,10,0,10,266,0,0,0,0
31994D1110,31994D1110,1994,Decision,1990s,0,2,0,2,177,0,0,0,0
31997R2519,31997R2519,1997,Regulation,1990s,0,0,3,3,50,2,0.6,0.666667,0
31998D0013,31998D0013,1998,Decision,1990s,0,1,0,1,59,0,0,0,0
31998L0010,31998L0010,1998,Directive,1990s,0,2,0,2,324,0,0,0,0
31998L0079,31998L0079,1998,Directive,1990s,0,22,0,22,329,0,0,0,0
31998R0410,31998R0410,1998,Regulation,1990s,0,1,0,1,333,0,0,0,0
32000D0600,32000D0600,2000,Decision,Early 2000s,0,1,0,1,84,0,0,0,0
32000L0078,32000L0078,2000,Directive,Early 2000s,0,7,3,10,329,1,1,1,608.991241
32000R1896R(01),32000R1896R01,2000,Regulation,Early 2000s,0,0,1,1,231,2,0.666667,0.75,0
32001L0024,32001L0024,2001,Directive,Early 2000s,0,6,4,10,280,1,1,1,86.194319
32002R2342,32002R2342,2002,Regulation,Early 2000s,0,11,0,11,329,0,0,0,0
32003E0472,32003E0472,2003,Legislative_Act,Early 2000s,0,1,0,1,330,0,0,0,0
32003L0006,32003L0006,2003,Directive,Early 2000s,0,5,0,5,210,0,0,0,0
32003Q1231(01),32003Q123101,2003,Legislative_Act,Early 2000s,0,16,0,16,324,0,0,0,0
32003R0807,32003R0807,2003,Regulation,Early 2000s,0,2,12,14,329,5,0.5,0.658642,10044.817872
32004L0040,32004L0040,2004,Directive,Early 2000s,0,1,0,1,324,0,0,0,0
32004R2006,32004R2006,2004,Regulation,Early 2000s,0,6,0,6,331,0,0,0,0
32005D0303,32005D0303,2005,Decision,Late 2000s,0,1,2,3,231,1,1,1,1
32005L0010,32005L0010,2005,Directive,Late 2000s,0,1,0,1,333,0,0,0,0
32006D1855,32006D1855,2006,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32006R1543,32006R1543,2006,Regulation,Late 2000s,0,3,0,3,333,0,0,0,0
32007D0779(01),32007D077901,2007,Decision,Late 2000s,0,1,0,1,331,0,0,0,0
32008E0314,32008E0314,2008,Legislative_Act,Late 2000s,0,1,0,1,330,0,0,0,0
32008L0057,32008L0057,2008,Directive,Late 2000s,0,8,0,8,157,0,0,0,0
32008R0033,32008R0033,2008,Regulation,Late 2000s,0,2,2,4,231,1,1,1,0
32008R1262,32008R1262,2008,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32008R1336,32008R1336,2008,Regulation,Late 2000s,0,0,5,5,329,4,0.357143,0.396154,0
32009D0079,32009D0079,2009,Decision,Late 2000s,0,4,0,4,280,0,0,0,0
32009H0848,32009H0848,2009,Legislative_Act,Late 2000s,0,1,0,1,324,0,0,0,0
32009L0090,32009L0090,2009,Directive,Late 2000s,0,1,1,2,333,3,0.5,0.530303,3.542857
32009R0070,32009R0070,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
61976CJ0027,61976CJ0027,1976,Case_Law,Pre-Single European Act,0,2,0,2,84,0,0,0,0
61979CJ0730,61979CJ0730,1979,Case_Law,Pre-Single European Act,0,13,0,13,84,0,0,0,0
61986CJ0001,61986CJ0001,1986,Case_Law,Pre-Single European Act,0,1,0,1,266,0,0,0,0
61986CJ0066,61986CJ0066,1986,Case_Law,Pre-Single European Act,0,2,0,2,84,0,0,0,0
61995CJ0343,61995CJ0343,1995,Case_Law,1990s,0,8,0,8,84,0,0,0,0
61997TJ0296,61997TJ0296,1997,Case_Law,1990s,0,8,0,8,84,0,0,0,0
61999CJ0143,61999CJ0143,1999,Case_Law,1990s,0,7,0,7,84,0,0,0,0
62001CJ0005,62001CJ0005,2001,Case_Law,Early 2000s,0,1,0,1,84,0,0,0,0
62003CJ0172,62003CJ0172,2003,Case_Law,Early 2000s,0,11,0,11,84,0,0,0,0
62003TJ0442,62003TJ0442,2003,Case_Law,Early 2000s,0,2,0,2,84,0,0,0,0
62009CJ0173,62009CJ0173,2009,Case_Law,Late 2000s,0,1,0,1,17,0,0,0,0
62009TJ0139,62009TJ0139,2009,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
11957E070,11957E070,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,265,0,0,0,0
11957E089,11957E089,1957,Treaty,Pre-Treaty of Rome,0,3,0,3,266,0,0,0,0
11957E153,11957E153,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,229,0,0,0,0
11965F/PRO/PRI/16,11965FPROPRI16,1965,Treaty,Pre-Single European Act,0,3,0,3,326,0,0,0,0
11965F032,11965F032,1965,Treaty,Pre-Single European Act,0,1,0,1,327,0,0,0,0
11992E059,11992E059,1992,Treaty,Pre-Maastricht,0,11,0,11,266,0,0,0,0
11992E075,11992E075,1992,Treaty,Pre-Maastricht,0,1,0,1,329,0,0,0,0
11992E084,11992E084,1992,Treaty,Pre-Maastricht,0,1,0,1,84,0,0,0,0
11992E130R,11992E130R,1992,Treaty,Pre-Maastricht,0,3,0,3,266,0,0,0,0
11997M017,11997M017,1997,Treaty,1990s,0,2,0,2,331,0,0,0,0
12002M015,12002M015,2002,Treaty,Early 2000s,0,5,0,5,330,0,0,0,0
12006E055,12006E055,2006,Treaty,Late 2000s,0,3,0,3,324,0,0,0,0
31958D0255,31958D0255,1958,Decision,Pre-Single European Act,0,1,0,1,324,0,0,0,0
31964L0225,31964L0225,1964,Directive,Pre-Single European Act,0,5,0,5,280,0,0,0,0
31967R0422,31967R0422,1967,Regulation,Pre-Single European Act,0,3,0,3,327,0,0,0,0
31970L0509,31970L0509,1970,Directive,Pre-Single European Act,0,2,0,2,17,0,0,0,0
31970L0510,31970L0510,1970,Directive,Pre-Single European Act,0,2,0,2,17,0,0,0,0
31970R1108,31970R1108,1970,Regulation,Pre-Single European Act,0,3,0,3,17,0,0,0,0
31975D0327,31975D0327,1975,Decision,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31975D0487,31975D0487,1975,Decision,Pre-Single European Act,0,1,0,1,36,0,0,0,0
31979R0214,31979R0214,1979,Regulation,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31979Y0329(02),31979Y032902,1979,Legislative_Act,Pre-Single European Act,0,1,0,1,328,0,0,0,0
31984L0253,31984L0253,1984,Directive,Pre-Single European Act,0,3,0,3,280,0,0,0,0
31985R3640,31985R3640,1985,Regulation,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31986Y0131,31986Y0131,1986,Legislative_Act,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31990R1588,31990R1588,1990,Regulation,Pre-Maastricht,0,2,0,2,329,0,0,0,0
31991L0356,31991L0356,1991,Directive,Pre-Maastricht,0,1,0,1,333,0,0,0,0
31993L0026,31993L0026,1993,Directive,1990s,0,1,0,1,333,0,0,0,0
31993L0074,31993L0074,1993,Directive,1990s,0,2,0,2,333,0,0,0,0
31993L0105,31993L0105,1993,Directive,1990s,0,1,0,1,231,0,0,0,0
31996D0642,31996D0642,1996,Decision,1990s,0,1,0,1,39,0,0,0,0
31996L0002,31996L0002,1996,Directive,1990s,0,2,0,2,266,0,0,0,0
31996L0026,31996L0026,1996,Directive,1990s,0,1,0,1,231,0,0,0,0
31996R2232,31996R2232,1996,Regulation,1990s,0,4,0,4,333,0,0,0,0
31997D0828,31997D0828,1997,Decision,1990s,0,1,0,1,280,0,0,0,0
31997R0058,31997R0058,1997,Regulation,1990s,0,4,0,4,333,0,0,0,0
31998D0498,31998D0498,1998,Decision,1990s,0,1,0,1,330,0,0,0,0
31998R2532,31998R2532,1998,Regulation,1990s,0,11,0,11,86,0,0,0,0
31998Y0206(01),31998Y020601,1998,Legislative_Act,1990s,0,1,0,1,84,0,0,0,0
32000D0764,32000D0764,2000,Decision,Early 2000s,0,1,0,1,77,0,0,0,0
32000L0035,32000L0035,2000,Directive,Early 2000s,0,1,0,1,325,0,0,0,0
32001L0017,32001L0017,2001,Directive,Early 2000s,0,6,0,6,280,0,0,0,0
32001L0022,32001L0022,2001,Directive,Early 2000s,0,1,0,1,333,0,0,0,0
32002D0842,32002D0842,2002,Decision,Early 2000s,0,1,0,1,330,0,0,0,0
32002L0019,32002L0019,2002,Directive,Early 2000s,0,7,0,7,324,0,0,0,0
32002L0060,32002L0060,2002,Directive,Early 2000s,0,1,0,1,280,0,0,0,0
32003L0087,32003L0087,2003,Directive,Early 2000s,0,23,9,32,210,2,0.846154,0.909091,1818.061543
32003R0622,32003R0622,2003,Regulation,Early 2000s,0,1,0,1,84,0,0,0,0
32003R2160,32003R2160,2003,Regulation,Early 2000s,0,12,4,16,333,1,1,1,93.709524
32004D0145,32004D0145,2004,Decision,Early 2000s,0,1,3,4,231,1,1,1,1
32004D0393,32004D0393,2004,Decision,Early 2000s,0,3,22,25,84,2,0.823529,0.892857,110.5
32004L0027R(01),32004L0027R01,2004,Regulation,Early 2000s,0,0,1,1,333,2,0.555556,0.6,0
32004L0050,32004L0050,2004,Directive,Early 2000s,0,2,0,2,84,0,0,0,0
32004R0551,32004R0551,2004,Regulation,Early 2000s,0,9,0,9,177,0,0,0,0
32004R0852,32004R0852,2004,Regulation,Early 2000s,0,20,9,29,333,3,0.462312,0.505435,3296.495303
32005D0864,32005D0864,2005,Decision,Late 2000s,0,1,2,3,231,1,1,1,0.5
32006D0972,32006D0972,2006,Decision,Late 2000s,0,2,0,2,325,0,0,0,0
32006E0412,32006E0412,2006,Legislative_Act,Late 2000s,0,1,0,1,330,0,0,0,0
32006L0031,32006L0031,2006,Directive,Late 2000s,0,1,0,1,280,0,0,0,0
32007R1451,32007R1451,2007,Regulation,Late 2000s,0,9,0,9,231,0,0,0,0
32008D0017,32008D0017,2008,Decision,Late 2000s,0,1,0,1,86,0,0,0,0
32008R0683,32008R0683,2008,Regulation,Late 2000s,0,3,0,3,324,0,0,0,0
32009D0337,32009D0337,2009,Decision,Late 2000s,0,0,5,5,329,4,0.46875,0.536111,0
32009E0788,32009E0788,2009,Legislative_Act,Late 2000s,0,3,0,3,300,0,0,0,0
32009R0053,32009R0053,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
61977CJ0082,61977CJ0082,1977,Case_Law,Pre-Single European Act,0,2,0,2,84,0,0,0,0
61977CJ0156,61977CJ0156,1977,Case_Law,Pre-Single European Act,0,2,0,2,84,0,0,0,0
61984CJ0107,61984CJ0107,1984,Case_Law,Pre-Single European Act,0,1,0,1,280,0,0,0,0
61985CJ0045,61985CJ0045,1985,Case_Law,Pre-Single European Act,0,1,0,1,84,0,0,0,0
61985CJ0118,61985CJ0118,1985,Case_Law,Pre-Single European Act,0,12,0,12,84,0,0,0,0
61997TJ0288,61997TJ0288,1997,Case_Law,1990s,0,2,0,2,84,0,0,0,0
61997TJ0298,61997TJ0298,1997,Case_Law,1990s,0,6,0,6,84,0,0,0,0
61998CJ0180,61998CJ0180,1998,Case_Law,1990s,0,6,0,6,84,0,0,0,0
62006CJ0390,62006CJ0390,2006,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
62008TJ0396,62008TJ0396,2008,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
11957A037,11957A037,1957,Treaty,Pre-Treaty of Rome,0,10,0,10,329,0,0,0,0
11985I065,11985I065,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E057,11992E057,1992,Treaty,Pre-Maastricht,0,5,0,5,324,0,0,0,0
11992E130,11992E130,1992,Treaty,Pre-Maastricht,0,1,0,1,17,0,0,0,0
11992E228,11992E228,1992,Treaty,Pre-Maastricht,0,4,0,4,50,0,0,0,0
11997E104,11997E104,1997,Treaty,1990s,0,1,0,1,266,0,0,0,0
12002E175,12002E175,2002,Treaty,Early 2000s,0,6,0,6,333,0,0,0,0
12002M028,12002M028,2002,Treaty,Early 2000s,0,2,0,2,333,0,0,0,0
12003T/TTE/02,12003TTTE02,2003,Treaty,Early 2000s,0,1,0,1,231,0,0,0,0
12006E/PRO/22,12006EPRO22,2006,Treaty,Late 2000s,0,1,0,1,330,0,0,0,0
12006E095,12006E095,2006,Treaty,Late 2000s,0,15,0,15,329,0,0,0,0
12006E153,12006E153,2006,Treaty,Late 2000s,0,2,0,2,300,0,0,0,0
31962L2005,31962L2005,1962,Directive,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31968R1017,31968R1017,1968,Regulation,Pre-Single European Act,0,4,0,4,266,0,0,0,0
31969R1629,31969R1629,1969,Regulation,Pre-Single European Act,0,1,0,1,266,0,0,0,0
31971R1408,31971R1408,1971,Regulation,Pre-Single European Act,0,23,1,24,17,1,1,1,571
31972R0574,31972R0574,1972,Regulation,Pre-Single European Act,0,13,0,13,17,0,0,0,0
31977D0457,31977D0457,1977,Decision,Pre-Single European Act,0,1,0,1,36,0,0,0,0
31980D0917,31980D0917,1980,Decision,Pre-Single European Act,0,1,0,1,266,0,0,0,0
31982L0471,31982L0471,1982,Directive,Pre-Single European Act,0,5,0,5,333,0,0,0,0
31988R4254,31988R4254,1988,Regulation,Pre-Maastricht,0,1,0,1,17,0,0,0,0
31989D0357,31989D0357,1989,Decision,Pre-Maastricht,0,1,0,1,58,0,0,0,0
31989D0382,31989D0382,1989,Decision,Pre-Maastricht,0,2,0,2,329,0,0,0,0
31990L0219,31990L0219,1990,Directive,Pre-Maastricht,0,4,0,4,329,0,0,0,0
31990L0387,31990L0387,1990,Directive,Pre-Maastricht,0,7,0,7,266,0,0,0,0
31992L0050,31992L0050,1992,Directive,Pre-Maastricht,0,2,0,2,324,0,0,0,0
31993L0099,31993L0099,1993,Directive,1990s,0,3,0,3,324,0,0,0,0
31994L0022R(01),31994L0022R01,1994,Regulation,1990s,0,0,1,1,324,2,0.533333,0.5625,0
31995R0297,31995R0297,1995,Regulation,1990s,0,4,0,4,331,0,0,0,0
31997D0780,31997D0780,1997,Decision,1990s,0,2,0,2,266,0,0,0,0
31998L0083,31998L0083,1998,Directive,1990s,0,12,0,12,333,0,0,0,0
31998Y0604(02),31998Y060402,1998,Legislative_Act,1990s,0,0,2,2,177,2,0.75,0.833333,0
31999D0217,31999D0217,1999,Decision,1990s,0,2,0,2,333,0,0,0,0
31999H0519,31999H0519,1999,Legislative_Act,1990s,0,5,1,6,324,1,1,1,185
32000L0046,32000L0046,2000,Directive,Early 2000s,0,1,0,1,266,0,0,0,0
32001R0069,32001R0069,2001,Regulation,Early 2000s,0,3,0,3,84,0,0,0,0
32001Y0206(01),32001Y020601,2001,Legislative_Act,Early 2000s,0,1,0,1,177,0,0,0,0
32002D0187,32002D0187,2002,Decision,Early 2000s,0,4,0,4,331,0,0,0,0
32002D0627,32002D0627,2002,Decision,Early 2000s,0,2,0,2,324,0,0,0,0
32002D0732,32002D0732,2002,Decision,Early 2000s,0,1,0,1,157,0,0,0,0
32002L0022,32002L0022,2002,Directive,Early 2000s,0,10,0,10,324,0,0,0,0
32002L0083,32002L0083,2002,Directive,Early 2000s,0,11,0,11,280,0,0,0,0
32002R2343,32002R2343,2002,Regulation,Early 2000s,0,4,0,4,280,0,0,0,0
32003L0102,32003L0102,2003,Directive,Early 2000s,0,1,0,1,40,0,0,0,0
32003R1177,32003R1177,2003,Regulation,Early 2000s,0,2,0,2,331,0,0,0,0
32004L0018,32004L0018,2004,Directive,Early 2000s,0,22,0,22,324,0,0,0,0
32004L0051,32004L0051,2004,Directive,Early 2000s,0,4,0,4,84,0,0,0,0
32005L0004,32005L0004,2005,Directive,Late 2000s,0,1,0,1,333,0,0,0,0
32005R1698,32005R1698,2005,Regulation,Late 2000s,0,5,0,5,325,0,0,0,0
32006D0804,32006D0804,2006,Decision,Late 2000s,0,1,0,1,324,0,0,0,0
32006L0067,32006L0067,2006,Directive,Late 2000s,0,1,0,1,300,0,0,0,0
32006R0473,32006R0473,2006,Regulation,Late 2000s,0,9,0,9,333,0,0,0,0
32006R0562,32006R0562,2006,Regulation,Late 2000s,0,5,0,5,331,0,0,0,0
32006R1927,32006R1927,2006,Regulation,Late 2000s,0,2,0,2,279,0,0,0,0
32007D0162,32007D0162,2007,Decision,Late 2000s,0,1,0,1,331,0,0,0,0
32007D0257,32007D0257,2007,Decision,Late 2000s,0,1,2,3,84,1,1,1,3
32007H0196,32007H0196,2007,Legislative_Act,Late 2000s,0,0,3,3,333,3,0.482759,0.559524,0
32007L0058,32007L0058,2007,Directive,Late 2000s,0,3,0,3,84,0,0,0,0
32007L0064,32007L0064,2007,Directive,Late 2000s,0,14,0,14,280,0,0,0,0
32007R1418,32007R1418,2007,Regulation,Late 2000s,0,8,0,8,231,0,0,0,0
32007R1441,32007R1441,2007,Regulation,Late 2000s,0,0,2,2,333,4,0.338762,0.366186,0
32008R1007,32008R1007,2008,Regulation,Late 2000s,0,1,0,1,331,0,0,0,0
32008R1131,32008R1131,2008,Regulation,Late 2000s,0,4,0,4,333,0,0,0,0
32008R1261,32008R1261,2008,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R0025,32009R0025,2009,Regulation,Late 2000s,0,3,0,3,86,0,0,0,0
32009R0967,32009R0967,2009,Regulation,Late 2000s,0,1,1,2,231,1,1,1,0
32009R1069,32009R1069,2009,Regulation,Late 2000s,0,13,21,34,231,4,0.408964,0.484589,1436.965694
61985CJ0040,61985CJ0040,1985,Case_Law,Pre-Single European Act,0,6,0,6,84,0,0,0,0
61987CJ0094,61987CJ0094,1987,Case_Law,Pre-Maastricht,0,1,0,1,84,0,0,0,0
61993CJ0392,61993CJ0392,1993,Case_Law,1990s,0,1,0,1,266,0,0,0,0
61994CJ0021,61994CJ0021,1994,Case_Law,1990s,0,1,0,1,157,0,0,0,0
61994CJ0039,61994CJ0039,1994,Case_Law,1990s,0,11,0,11,84,0,0,0,0
61996TJ0014,61996TJ0014,1996,Case_Law,1990s,0,1,0,1,84,0,0,0,0
62001CJ0082,62001CJ0082,2001,Case_Law,Early 2000s,0,9,0,9,84,0,0,0,0
62008CJ0078,62008CJ0078,2008,Case_Law,Late 2000s,0,3,0,3,84,0,0,0,0
62009CJ0071,62009CJ0071,2009,Case_Law,Late 2000s,0,1,0,1,84,0,0,0,0
62009CJ0400,62009CJ0400,2009,Case_Law,Late 2000s,0,2,0,2,329,0,0,0,0
11957E086,11957E086,1957,Treaty,Pre-Treaty of Rome,0,4,0,4,266,0,0,0,0
11985I226,11985I226,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
11992E100A,11992E100A,1992,Treaty,Pre-Maastricht,0,10,0,10,231,0,0,0,0
11992E130M,11992E130M,1992,Treaty,Pre-Maastricht,0,1,0,1,177,0,0,0,0
11997E088,11997E088,1997,Treaty,1990s,0,2,0,2,84,0,0,0,0
11997E301,11997E301,1997,Treaty,1990s,0,3,0,3,300,0,0,0,0
12002E087,12002E087,2002,Treaty,Early 2000s,0,6,0,6,84,0,0,0,0
12002E133,12002E133,2002,Treaty,Early 2000s,0,4,0,4,333,0,0,0,0
12005SA042,12005SA042,2005,Treaty,Late 2000s,0,1,0,1,231,0,0,0,0
12005SA056,12005SA056,2005,Treaty,Late 2000s,0,3,0,3,231,0,0,0,0
12006E100,12006E100,2006,Treaty,Late 2000s,0,1,0,1,300,0,0,0,0
31971R0281,31971R0281,1971,Regulation,Pre-Single European Act,0,1,0,1,17,0,0,0,0
31983L0643,31983L0643,1983,Directive,Pre-Single European Act,0,5,0,5,17,0,0,0,0
31985R2137,31985R2137,1985,Regulation,Pre-Single European Act,0,3,1,4,157,1,1,1,256
31985R3821,31985R3821,1985,Regulation,Pre-Single European Act,0,5,0,5,329,0,0,0,0
31986L0635,31986L0635,1986,Directive,Pre-Single European Act,0,20,7,27,280,1,1,1,2319.680955
31988R0077,31988R0077,1988,Regulation,Pre-Maastricht,0,1,0,1,157,0,0,0,0
31990L0385,31990L0385,1990,Directive,Pre-Maastricht,0,16,0,16,329,0,0,0,0
31990L0439,31990L0439,1990,Directive,Pre-Maastricht,0,1,0,1,333,0,0,0,0
31991D0396,31991D0396,1991,Decision,Pre-Maastricht,0,1,0,1,210,0,0,0,0
31991L0440,31991L0440,1991,Directive,Pre-Maastricht,0,9,0,9,84,0,0,0,0
31991L0672,31991L0672,1991,Directive,Pre-Maastricht,0,4,2,6,17,1,1,1,1377.30977
31992L0042,31992L0042,1992,Directive,Pre-Maastricht,0,0,4,4,59,1,1,1,0
31992L0091,31992L0091,1992,Directive,Pre-Maastricht,0,2,1,3,59,1,1,1,4.5
31993L0097,31993L0097,1993,Directive,1990s,0,1,0,1,177,0,0,0,0
31995L0047,31995L0047,1995,Directive,1990s,0,1,0,1,266,0,0,0,0
31996L0023,31996L0023,1996,Directive,1990s,0,10,0,10,231,0,0,0,0
31996L0048,31996L0048,1996,Directive,1990s,0,4,0,4,157,0,0,0,0
31997D0347,31997D0347,1997,Decision,1990s,0,1,0,1,59,0,0,0,0
31997D0528,31997D0528,1997,Decision,1990s,0,1,0,1,59,0,0,0,0
31997L0065,31997L0065,1997,Directive,1990s,0,1,0,1,231,0,0,0,0
31998D0565,31998D0565,1998,Decision,1990s,0,1,2,3,17,2,0.75,0.833333,0
31998L0008,31998L0008,1998,Directive,1990s,0,35,0,35,231,0,0,0,0
31998R0994,31998R0994,1998,Regulation,1990s,0,7,0,7,84,0,0,0,0
31998R2842,31998R2842,1998,Regulation,1990s,0,1,0,1,84,0,0,0,0
31999L0031,31999L0031,1999,Directive,1990s,0,7,6,13,329,1,1,1,3006.880811
31999R1258,31999R1258,1999,Regulation,1990s,0,3,0,3,231,0,0,0,0
32000Y0811(02),32000Y081102,2000,Legislative_Act,Early 2000s,0,1,0,1,266,0,0,0,0
32001D0471,32001D0471,2001,Decision,Early 2000s,0,1,0,1,333,0,0,0,0
32001L0014,32001L0014,2001,Directive,Early 2000s,0,7,0,7,84,0,0,0,0
32001L0097,32001L0097,2001,Directive,Early 2000s,0,1,0,1,280,0,0,0,0
32001R2580R(02),32001R2580R02,2001,Regulation,Early 2000s,0,0,1,1,300,2,0.545455,0.583333,0
32002D0075,32002D0075,2002,Decision,Early 2000s,0,1,0,1,333,0,0,0,0
32002E0960,32002E0960,2002,Legislative_Act,Early 2000s,0,1,0,1,300,0,0,0,0
32002R2320,32002R2320,2002,Regulation,Early 2000s,0,2,0,2,324,0,0,0,0
32003L0105,32003L0105,2003,Directive,Early 2000s,0,1,0,1,329,0,0,0,0
32004L0108,32004L0108,2004,Directive,Early 2000s,0,3,0,3,329,0,0,0,0
32004R0552,32004R0552,2004,Regulation,Early 2000s,0,2,0,2,177,0,0,0,0
32006D0203,32006D0203,2006,Decision,Late 2000s,0,0,5,5,17,2,0.777778,0.857143,0
32006D1718,32006D1718,2006,Decision,Late 2000s,0,1,0,1,325,0,0,0,0
32006R1085,32006R1085,2006,Regulation,Late 2000s,0,3,0,3,325,0,0,0,0
32006R1195,32006R1195,2006,Regulation,Late 2000s,0,1,0,1,50,0,0,0,0
32006R1998,32006R1998,2006,Regulation,Late 2000s,0,10,0,10,84,0,0,0,0
32007D0580,32007D0580,2007,Decision,Late 2000s,0,1,5,6,84,1,1,1,1.5
32007G0630(01),32007G063001,2007,Legislative_Act,Late 2000s,0,1,0,1,329,0,0,0,0
32007R1238,32007R1238,2007,Regulation,Late 2000s,0,0,1,1,231,4,0.351648,0.378906,0
32007R1351,32007R1351,2007,Regulation,Late 2000s,0,1,0,1,329,0,0,0,0
32008D0146,32008D0146,2008,Decision,Late 2000s,0,13,4,17,331,2,0.833333,0.9,88.297619
32008R1126,32008R1126,2008,Regulation,Late 2000s,0,4,0,4,280,0,0,0,0
32009D0713(01),32009D071301,2009,Decision,Late 2000s,0,2,1,3,200,1,1,1,1
32009R0495,32009R0495,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
32009R0544,32009R0544,2009,Regulation,Late 2000s,0,1,0,1,331,0,0,0,0
32009R0715,32009R0715,2009,Regulation,Late 2000s,0,13,0,13,210,0,0,0,0
32009R0953,32009R0953,2009,Regulation,Late 2000s,0,2,0,2,333,0,0,0,0
32009R1142,32009R1142,2009,Regulation,Late 2000s,0,1,0,1,68,0,0,0,0
61985CJ0005,61985CJ0005,1985,Case_Law,Pre-Single European Act,0,4,0,4,86,0,0,0,0
61990CJ0076,61990CJ0076,1990,Case_Law,Pre-Maastricht,0,2,0,2,84,0,0,0,0
61991CJ0116,61991CJ0116,1991,Case_Law,Pre-Maastricht,0,2,0,2,84,0,0,0,0
61991CJ0159,61991CJ0159,1991,Case_Law,Pre-Maastricht,0,6,0,6,84,0,0,0,0
61991TJ0083,61991TJ0083,1991,Case_Law,Pre-Maastricht,0,1,0,1,84,0,0,0,0
61993CJ0042,61993CJ0042,1993,Case_Law,1990s,0,1,0,1,84,0,0,0,0
61996CJ0035,61996CJ0035,1996,Case_Law,1990s,0,9,0,9,84,0,0,0,0
62000CJ0055,62000CJ0055,2000,Case_Law,Early 2000s,0,1,0,1,17,0,0,0,0
62000CJ0218,62000CJ0218,2000,Case_Law,Early 2000s,0,1,0,1,84,0,0,0,0
62003CJ0094,62003CJ0094,2003,Case_Law,Early 2000s,0,1,0,1,50,0,0,0,0
11951K070,11951K070,1951,Treaty,Pre-Treaty of Rome,0,1,0,1,17,0,0,0,0
11957A031,11957A031,1957,Treaty,Pre-Treaty of Rome,0,1,0,1,38,0,0,0,0
11957E088,11957E088,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,266,0,0,0,0
11957E170,11957E170,1957,Treaty,Pre-Treaty of Rome,0,2,0,2,280,0,0,0,0
11965F028,11965F028,1965,Treaty,Pre-Single European Act,0,2,0,2,326,0,0,0,0
11972BN01/5/PT1A5,11972BN015PT1A5,1972,Treaty,Pre-Single European Act,0,2,0,2,17,0,0,0,0
11985I229,11985I229,1985,Treaty,Pre-Single European Act,0,1,0,1,265,0,0,0,0
