celex,title,year,domains,subdomains,legal_type,url
32011M6363,32011M6363,2011.0,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011M6363
32011M6380,32011M6380,2011.0,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011M6380
32011M6440,32011M6440,2011.0,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011M6440
32011R0010R(05),32011R0010R(05),2011.0,SOCIAL QUESTIONS;AGRI-FOODSTUFFS;ENVIRONMENT;TRADE;INDUSTRY,CHEMISTRY;DETERIORATION OF THE ENVIRONMENT;MARKETING;HEALTH;FOODSTUFF,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0010R(05)
32011R0015,32011R0015,2011.0,"SOCIAL QUESTIONS;AGRI-FOODSTUFFS;PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;AGRICULTURE, FORESTRY AND FISHERIES;EUROPEAN UNION",AGRI-FOODSTUFFS;TARIFF POLICY;EUROPEAN UNION LAW;HEALTH;FISHERIES;FOODSTUFF;RESEARCH AND INTELLECTUAL PROPERTY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0015
32011R0057R(02),32011R0057R(02),2011.0,"ENVIRONMENT;ECONOMICS;LAW;AGRICULTURE, FORESTRY AND FISHERIES",ECONOMIC POLICY;INTERNATIONAL LAW;FISHERIES;ENVIRONMENTAL POLICY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0057R(02)
32011R0126,32011R0126,2011.0,"AGRI-FOODSTUFFS;PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;GEOGRAPHY;AGRICULTURE, FORESTRY AND FISHERIES",AGRICULTURAL STRUCTURES AND PRODUCTION;ANIMAL PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;PRODUCTION;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0126
32011R0142R(05),32011R0142R(05),2011.0,"SOCIAL QUESTIONS;AGRI-FOODSTUFFS;ENVIRONMENT;TRADE;AGRICULTURE, FORESTRY AND FISHERIES;INDUSTRY",AGRICULTURAL ACTIVITY;TARIFF POLICY;ANIMAL PRODUCT;INDUSTRIAL STRUCTURES AND POLICY;TRADE;HEALTH;ENVIRONMENTAL POLICY;AGRICULTURAL POLICY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0142R(05)
32011R0152,32011R0152,2011.0,"AGRI-FOODSTUFFS;PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;GEOGRAPHY;AGRICULTURE, FORESTRY AND FISHERIES",AGRICULTURAL STRUCTURES AND PRODUCTION;ANIMAL PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;PRODUCTION;MARKETING;FOODSTUFF;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0152
32011R0168,32011R0168,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0168
32011R0202R(01),32011R0202R(01),2011.0,"POLITICS;EDUCATION AND COMMUNICATIONS;AGRICULTURE, FORESTRY AND FISHERIES",DOCUMENTATION;EXECUTIVE POWER AND PUBLIC SERVICE;INFORMATION AND INFORMATION PROCESSING;FISHERIES,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0202R(01)
32011R0207,32011R0207,2011.0,SOCIAL QUESTIONS;ENVIRONMENT;TRADE;INDUSTRY;EUROPEAN UNION,CHEMISTRY;CONSUMPTION;DETERIORATION OF THE ENVIRONMENT;MARKETING;HEALTH;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0207
32011R0211R(04),32011R0211R(04),2011.0,POLITICS;EUROPEAN UNION,EUROPEAN UNION LAW;POLITICAL FRAMEWORK;PARLIAMENT;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE;EUROPEAN CONSTRUCTION,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0211R(04)
32011R0274,32011R0274,2011.0,"AGRI-FOODSTUFFS;PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;GEOGRAPHY",INTERNATIONAL TRADE;ANIMAL PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;PRODUCTION;MARKETING;FOODSTUFF;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0274
32011R0282R(02),32011R0282R(02),2011.0,TRADE;FINANCE;EUROPEAN UNION,TAXATION;MARKETING;DISTRIBUTIVE TRADES;EUROPEAN UNION LAW,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0282R(02)
32011R0305,32011R0305,2011.0,"SOCIAL QUESTIONS;PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;INDUSTRY;EUROPEAN UNION",INTERNATIONAL TRADE;BUILDING AND PUBLIC WORKS;MARKETING;EUROPEAN UNION LAW;TECHNOLOGY AND TECHNICAL REGULATIONS;CONSTRUCTION AND TOWN PLANNING,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0305
32011R0305R(08),32011R0305R(08),2011.0,"PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;INDUSTRY",BUILDING AND PUBLIC WORKS;MARKETING;TECHNOLOGY AND TECHNICAL REGULATIONS,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0305R(08)
32011R0305R(10),32011R0305R(10),2011.0,"SOCIAL QUESTIONS;PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;INDUSTRY;EUROPEAN UNION",INTERNATIONAL TRADE;BUILDING AND PUBLIC WORKS;MARKETING;EUROPEAN UNION LAW;TECHNOLOGY AND TECHNICAL REGULATIONS;CONSTRUCTION AND TOWN PLANNING,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0305R(10)
32011R0444R(01),32011R0444R(01),2011.0,BUSINESS AND COMPETITION;TRADE;ENERGY;GEOGRAPHY,INTERNATIONAL TRADE;ASIA AND OCEANIA;COMPETITION;ECONOMIC GEOGRAPHY;AMERICA;TRADE;ENERGY POLICY;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0444R(01)
32011R0458,32011R0458,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0458
32011R0474,32011R0474,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0474
32011R0503,32011R0503,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0503
32011R0510,32011R0510,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0510
32011R0531,32011R0531,2011.0,"AGRI-FOODSTUFFS;GEOGRAPHY;AGRICULTURE, FORESTRY AND FISHERIES",PLANT PRODUCT;EUROPE;ECONOMIC GEOGRAPHY;AGRICULTURAL POLICY;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0531
32011R0540R(01),32011R0540R(01),2011.0,"TRADE;AGRICULTURE, FORESTRY AND FISHERIES",MEANS OF AGRICULTURAL PRODUCTION;MARKETING,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0540R(01)
32011R0541R(01),32011R0541R(01),2011.0,"TRADE;AGRICULTURE, FORESTRY AND FISHERIES",MEANS OF AGRICULTURAL PRODUCTION;MARKETING,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0541R(01)
32011R0582R(04),32011R0582R(04),2011.0,"ENVIRONMENT;PRODUCTION, TECHNOLOGY AND RESEARCH;TRANSPORT;INDUSTRY",MECHANICAL ENGINEERING;ORGANISATION OF TRANSPORT;PRODUCTION;LAND TRANSPORT;DETERIORATION OF THE ENVIRONMENT;ENVIRONMENTAL POLICY;TECHNOLOGY AND TECHNICAL REGULATIONS,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0582R(04)
32011R0691,32011R0691,2011.0,ENVIRONMENT;ECONOMICS;EDUCATION AND COMMUNICATIONS;EUROPEAN UNION,ECONOMIC POLICY;ECONOMIC ANALYSIS;COMMUNICATIONS;ENVIRONMENTAL POLICY;INFORMATION TECHNOLOGY AND DATA PROCESSING;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE;NATIONAL ACCOUNTS,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0691
32011R0754,32011R0754,2011.0,POLITICS;TRADE;INTERNATIONAL RELATIONS;GEOGRAPHY,INTERNATIONAL TRADE;ASIA AND OCEANIA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;POLITICS AND PUBLIC SAFETY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0754
32011R0764,32011R0764,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,ANIMAL PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0764
32011R0826R(01),32011R0826R(01),2011.0,AGRI-FOODSTUFFS;TRADE,TARIFF POLICY;FOODSTUFF,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0826R(01)
32011R0876,32011R0876,2011.0,POLITICS;INTERNATIONAL RELATIONS;GEOGRAPHY,ASIA AND OCEANIA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;POLITICS AND PUBLIC SAFETY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0876
32011R0878,32011R0878,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0878
32011R0906,32011R0906,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0906
32011R0957,32011R0957,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0957
32011R0981,32011R0981,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,PLANT PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R0981
32011R1007R(04),32011R1007R(04),2011.0,TRADE;INDUSTRY;EUROPEAN UNION,CONSUMPTION;MARKETING;LEATHER AND TEXTILE INDUSTRIES;EUROPEAN CONSTRUCTION,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1007R(04)
32011R1024,32011R1024,2011.0,POLITICS;INTERNATIONAL RELATIONS;GEOGRAPHY,ASIA AND OCEANIA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;POLITICS AND PUBLIC SAFETY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1024
32011R1034,32011R1034,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1034
32011R1036,32011R1036,2011.0,"TRADE;FINANCE;GEOGRAPHY;AGRICULTURE, FORESTRY AND FISHERIES;EUROPEAN UNION",AGRICULTURAL ACTIVITY;FINANCIAL INSTITUTIONS AND CREDIT;ECONOMIC GEOGRAPHY;TRADE POLICY;EU FINANCE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1036
32011R1072,32011R1072,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;REGIONS OF EU MEMBER STATES;MARKETING;FOODSTUFF;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1072
32011R1074,32011R1074,2011.0,"AGRI-FOODSTUFFS;TRADE;AGRICULTURE, FORESTRY AND FISHERIES",AGRICULTURAL ACTIVITY;FOOD TECHNOLOGY;MEANS OF AGRICULTURAL PRODUCTION;MARKETING,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1074
32011R1098,32011R1098,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,PLANT PRODUCT;ASIA AND OCEANIA;CONSUMPTION;ECONOMIC GEOGRAPHY;MARKETING,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1098
32011R1130R(05),32011R1130R(05),2011.0,SOCIAL QUESTIONS;AGRI-FOODSTUFFS;TRADE;SCIENCE,NATURAL AND APPLIED SCIENCES;FOOD TECHNOLOGY;MARKETING;HEALTH;FOODSTUFF,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1130R(05)
32011R1169R(09),32011R1169R(09),2011.0,SOCIAL QUESTIONS;AGRI-FOODSTUFFS;TRADE,CONSUMPTION;MARKETING;HEALTH;FOODSTUFF,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1169R(09)
32011R1173,32011R1173,2011.0,FINANCE;LAW;EUROPEAN UNION,PUBLIC FINANCE AND BUDGET POLICY;BUDGET;CRIMINAL LAW;EUROPEAN UNION LAW;MONETARY RELATIONS;MONETARY ECONOMICS,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1173
32011R1200,32011R1200,2011.0,TRADE;INDUSTRY,MECHANICAL ENGINEERING;TARIFF POLICY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1200
32011R1205,32011R1205,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1205
32011R1235,32011R1235,2011.0,UNKNOWN,SETTORE TRASVERSALE,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1235
32011R1297,32011R1297,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,EUROPE;CONSUMPTION;PROCESSED AGRICULTURAL PRODUCE;ECONOMIC GEOGRAPHY;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1297
32011R1299,32011R1299,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,EUROPE;CONSUMPTION;PROCESSED AGRICULTURAL PRODUCE;ECONOMIC GEOGRAPHY;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1299
32011R1363,32011R1363,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,PLANT PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1363
32011R1364,32011R1364,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,ANIMAL PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;MARKETING;FOODSTUFF;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1364
32011R1367,32011R1367,2011.0,AGRI-FOODSTUFFS;TRADE;GEOGRAPHY,PLANT PRODUCT;EUROPE;CONSUMPTION;ECONOMIC GEOGRAPHY;MARKETING;POLITICAL GEOGRAPHY,Regulation,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011R1367
32011Y0108(01),32011Y0108(01),2011.0,UNKNOWN,SETTORE TRASVERSALE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011Y0108(01)
32011Y0224(01),32011Y0224(01),2011.0,POLITICS;ECONOMICS;EUROPEAN UNION,POLITICS AND PUBLIC SAFETY;ECONOMIC CONDITIONS;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE,Other/Secondary,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32011Y0224(01)
32012D0035,32012D0035,2012.0,"PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;INTERNATIONAL RELATIONS;ENERGY;GEOGRAPHY;INDUSTRY","OIL INDUSTRY;INTERNATIONAL SECURITY;INTERNATIONAL TRADE;ASIA AND OCEANIA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;IRON, STEEL AND OTHER METAL INDUSTRIES;COAL AND MINING INDUSTRIES;POLITICAL GEOGRAPHY;TECHNOLOGY AND TECHNICAL REGULATIONS",Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0035
32012D0071,32012D0071,2012.0,POLITICS;TRADE;GEOGRAPHY;EUROPEAN UNION,TARIFF POLICY;INTERNATIONAL TRADE;ECONOMIC GEOGRAPHY;AMERICA;EXECUTIVE POWER AND PUBLIC SERVICE;TRADE;POLITICAL GEOGRAPHY;EUROPEAN CONSTRUCTION,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0071
32012D0081,32012D0081,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0081
32012D0124,32012D0124,2012.0,INTERNATIONAL RELATIONS;LAW;GEOGRAPHY,AFRICA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;CRIMINAL LAW,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0124
32012D0138,32012D0138,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0138
32012D0158,32012D0158,2012.0,INTERNATIONAL RELATIONS;LAW;GEOGRAPHY,EUROPE;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;CRIMINAL LAW;POLITICAL GEOGRAPHY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0158
32012D0170,32012D0170,2012.0,INTERNATIONAL RELATIONS;LAW;GEOGRAPHY,EUROPE;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;CRIMINAL LAW;POLITICAL GEOGRAPHY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0170
32012D0177,32012D0177,2012.0,BUSINESS AND COMPETITION;FINANCE;GEOGRAPHY,EUROPE;ACCOUNTING;ECONOMIC GEOGRAPHY;POLITICAL GEOGRAPHY;MONETARY ECONOMICS,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0177
32012D0187,32012D0187,2012.0,"TRADE;AGRICULTURE, FORESTRY AND FISHERIES",MEANS OF AGRICULTURAL PRODUCTION;MARKETING;TRADE POLICY;AGRICULTURAL POLICY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0187
32012D0188,32012D0188,2012.0,TRANSPORT;EUROPEAN UNION,MARITIME AND INLAND WATERWAY TRANSPORT;ORGANISATION OF TRANSPORT;LAND TRANSPORT;EUROPEAN UNION LAW,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0188
32012D0197,32012D0197,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0197
32012D0223(01),32012D0223(01),2012.0,LAW;EMPLOYMENT AND WORKING CONDITIONS;EUROPEAN UNION,LABOUR MARKET;CRIMINAL LAW;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE;EUROPEAN CONSTRUCTION,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0223(01)
32012D0249R(02),32012D0249R(02),2012.0,"ENVIRONMENT;PRODUCTION, TECHNOLOGY AND RESEARCH;ENERGY;INDUSTRY",INDUSTRIAL STRUCTURES AND POLICY;DETERIORATION OF THE ENVIRONMENT;ENVIRONMENTAL POLICY;ENERGY POLICY;TECHNOLOGY AND TECHNICAL REGULATIONS,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0249R(02)
32012D0249R(03),32012D0249R(03),2012.0,"ENVIRONMENT;PRODUCTION, TECHNOLOGY AND RESEARCH;ENERGY;INDUSTRY",INDUSTRIAL STRUCTURES AND POLICY;DETERIORATION OF THE ENVIRONMENT;ENVIRONMENTAL POLICY;ENERGY POLICY;TECHNOLOGY AND TECHNICAL REGULATIONS,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0249R(03)
32012D0274,32012D0274,2012.0,EDUCATION AND COMMUNICATIONS;LAW;GEOGRAPHY,ASIA AND OCEANIA;AFRICA;AMERICA;INTERNATIONAL LAW;INFORMATION AND INFORMATION PROCESSING;COMMUNICATIONS;INFORMATION TECHNOLOGY AND DATA PROCESSING,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0274
32012D0288,32012D0288,2012.0,SOCIAL QUESTIONS;AGRI-FOODSTUFFS;TRADE,FOOD TECHNOLOGY;MARKETING;HEALTH,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0288
32012D0303,32012D0303,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0303
32012D0309,32012D0309,2012.0,SOCIAL QUESTIONS;GEOGRAPHY;EUROPEAN UNION,EUROPE;ECONOMIC GEOGRAPHY;CULTURE AND RELIGION;POLITICAL GEOGRAPHY;EUROPEAN CONSTRUCTION;CONSTRUCTION AND TOWN PLANNING,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0309
32012D0325,32012D0325,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0325
32012D0362,32012D0362,2012.0,"PRODUCTION, TECHNOLOGY AND RESEARCH;INTERNATIONAL RELATIONS;AGRICULTURE, FORESTRY AND FISHERIES;EUROPEAN UNION",AGRICULTURAL ACTIVITY;AGRICULTURAL POLICY;RESEARCH AND INTELLECTUAL PROPERTY;COOPERATION POLICY;EU FINANCE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0362
32012D0373,32012D0373,2012.0,"TRADE;GEOGRAPHY;AGRICULTURE, FORESTRY AND FISHERIES;INDUSTRY;EUROPEAN UNION",TARIFF POLICY;WOOD INDUSTRY;AFRICA;ECONOMIC GEOGRAPHY;TRADE;EUROPEAN CONSTRUCTION;FORESTRY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0373
32012D0440,32012D0440,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0440
32012D0503R(01),32012D0503R(01),2012.0,EDUCATION AND COMMUNICATIONS;INTERNATIONAL RELATIONS;GEOGRAPHY,INTERNATIONAL SECURITY;EUROPE;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;INFORMATION AND INFORMATION PROCESSING;POLITICAL GEOGRAPHY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0503R(01)
32012D0629,32012D0629,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0629
32012D0633,32012D0633,2012.0,INTERNATIONAL ORGANISATIONS;TRADE;INTERNATIONAL RELATIONS;LAW;GEOGRAPHY,INTERNATIONAL TRADE;EXTRA-EUROPEAN ORGANISATIONS;AFRICA;DEFENCE;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;CRIMINAL LAW;POLITICAL GEOGRAPHY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0633
32012D0642,32012D0642,2012.0,POLITICS;TRADE;INTERNATIONAL RELATIONS;LAW;GEOGRAPHY,INTERNATIONAL SECURITY;INTERNATIONAL TRADE;EUROPE;INTERNATIONAL AFFAIRS;EXECUTIVE POWER AND PUBLIC SERVICE;ELECTORAL PROCEDURE AND VOTING;CRIMINAL LAW;POLITICAL FRAMEWORK;POLITICAL GEOGRAPHY;RIGHTS AND FREEDOMS,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0642
32012D0670,32012D0670,2012.0,"INTERNATIONAL RELATIONS;LAW;GEOGRAPHY;AGRICULTURE, FORESTRY AND FISHERIES;EUROPEAN UNION",AFRICA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;INTERNATIONAL LAW;FISHERIES;EUROPEAN CONSTRUCTION,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0670
32012D0703,32012D0703,2012.0,BUSINESS AND COMPETITION;FINANCE;GEOGRAPHY,EUROPE;ACCOUNTING;ECONOMIC GEOGRAPHY;POLITICAL GEOGRAPHY;MONETARY ECONOMICS,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0703
32012D0737,32012D0737,2012.0,UNKNOWN,SETTORE TRASVERSALE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0737
32012D0745,32012D0745,2012.0,POLITICS;INTERNATIONAL RELATIONS;GEOGRAPHY,ASIA AND OCEANIA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;POLITICS AND PUBLIC SAFETY,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0745
32012D0828,32012D0828,2012.0,"PRODUCTION, TECHNOLOGY AND RESEARCH;TRADE;INTERNATIONAL RELATIONS;GEOGRAPHY;EUROPEAN UNION",ASIA AND OCEANIA;INTERNATIONAL AFFAIRS;ECONOMIC GEOGRAPHY;MARKETING;EUROPEAN UNION LAW;POLITICAL GEOGRAPHY;TECHNOLOGY AND TECHNICAL REGULATIONS;EUROPEAN CONSTRUCTION,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D0828
32012D1117(01),32012D1117(01),2012.0,TRADE;ENERGY;EUROPEAN UNION,ELECTRICAL AND NUCLEAR INDUSTRIES;TRADE;TRADE POLICY;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE;ENERGY POLICY;EUROPEAN CONSTRUCTION,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D1117(01)
32012D1218(01),32012D1218(01),2012.0,POLITICS;EMPLOYMENT AND WORKING CONDITIONS;EUROPEAN UNION,PERSONNEL MANAGEMENT AND STAFF REMUNERATION;PARLIAMENT;EU INSTITUTIONS AND EUROPEAN CIVIL SERVICE,Decision,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:32012D1218(01)
